referenced_path,referrer,line,term,snippet
output.txt,analyze/xlsl_max_tp.py,8,output,"parser.add_argument(""--root_dir_glb"", type=str, default=""log"", help=""output directory"")"
analyze/__init__.py,analyze/xlsl_min_core.py,3,analyze,"from analyze.pattern import case_name_glb, case_name_dyn, case_name_cyc"
analyze/pattern.py,analyze/xlsl_min_core.py,3,pattern,"from analyze.pattern import case_name_glb, case_name_dyn, case_name_cyc"
model/event_gen/e2e_latency.py,analyze/xlsl_min_core.py,23,e2e_latency,"    tgt_min_cores = tgt_df.groupby(['e2e_latency', 'aux_scale_factor'])['num_cores'].min().reset_index()"
output.pdf,analyze/xlsl_min_core.py,7,output,"parser.add_argument(""--root_dir_glb"", type=str, default=""log"", help=""output directory"")"
output.txt,analyze/xlsl_min_core.py,7,output,"parser.add_argument(""--root_dir_glb"", type=str, default=""log"", help=""output directory"")"
model/event_gen/e2e_latency.py,analyze/xlsl_safe_scalable.py,20,e2e_latency,    (df['e2e_latency'] == 0.1) & \
output.pdf,analyze/xlsl_safe_scalable.py,7,output,"parser.add_argument(""--root_dir_glb"", type=str, default=""log"", help=""output directory"")"
output.txt,analyze/xlsl_safe_scalable.py,7,output,"parser.add_argument(""--root_dir_glb"", type=str, default=""log"", help=""output directory"")"
approach_util33.py,appoach_plot6.py,8,approach_util33,"from approach_util33 import Acc_p, Sen_p, MyGraph"
example/bm4.py,appoach_plot6.py,2,example.bm4,from example.bm4 import *
sched/__init__.py,appoach_plot6.py,31,sched,    # Each processor folows update -> schedule -> execute -> update cycle. 
__init__.py,approach_Eq.py,162,__init__,"    def __init__(self, b, loc, scale,"
analyze/__init__.py,approach_Eq.py,162,__init__,"    def __init__(self, b, loc, scale,"
doc/verification/jitter_sim.pdf,approach_Eq.py,326,jitter_sim,            trunc_ratio = args.jitter_sim_para['scale']
doc/verification/truncnorm.pdf,approach_Eq.py,9,truncnorm,"from scipy.stats import truncnorm as _scipy_truncnorm, truncexpon as _scipy_truncexpon, expon as _scipy_expon, norm as _scipy_norm"
global_var.py,approach_Eq.py,6,global_var,from global_var import elim_nume_error
mapper/__init__.py,approach_Eq.py,162,__init__,"    def __init__(self, b, loc, scale,"
model/__init__.py,approach_Eq.py,162,__init__,"    def __init__(self, b, loc, scale,"
model/buffer.py,approach_Eq.py,446,buffer,"def trasfer_realloc_as_task(BW_DRAM, cap, tile_buffer_size, time_norm_factor: float = 1.0):"
model/streaming_processing/__init__.py,approach_Eq.py,162,__init__,"    def __init__(self, b, loc, scale,"
requirement.txt,approach_Eq.py,406,requirement,"def estimate_resource_requirement(task_load: float, slack_time: float, base_power: float, exp_io_t: float = 0.0) -> int:"
sched/__init__.py,approach_Eq.py,162,__init__,"    def __init__(self, b, loc, scale,"
sched/ref_alloc_search.py,approach_Eq.py,7,ref_alloc_search,from sched.ref_alloc_search import find_legal
task/__init__.py,approach_Eq.py,162,__init__,"    def __init__(self, b, loc, scale,"
__init__.py,approach_collector.py,46,__init__,"    def __init__(self, delta: float = 0.01, K: int = 25, **kwargs):"
analyze/__init__.py,approach_collector.py,46,__init__,"    def __init__(self, delta: float = 0.01, K: int = 25, **kwargs):"
analyze/pattern.py,approach_collector.py,468,pattern,        pattern = r'_[-\d]+$'
approach_Eq.py,approach_collector.py,11,approach_Eq,"from approach_Eq import time_gt, elim_nume_error, cal_cost"
approach_def.py,approach_collector.py,4,approach_def,    from approach_def import MyGraph
doc/spec/stat/collector.md,approach_collector.py,42,collector,"    Statistics collector, implementing streaming statistics based on T-Digest."
mapper/__init__.py,approach_collector.py,46,__init__,"    def __init__(self, delta: float = 0.01, K: int = 25, **kwargs):"
model/__init__.py,approach_collector.py,46,__init__,"    def __init__(self, delta: float = 0.01, K: int = 25, **kwargs):"
model/buffer.py,approach_collector.py,134,buffer,        self.hp_temp_records_for_binning = [] # buffer for learning the distribution 
model/event_gen/e2e_latency.py,approach_collector.py,530,e2e_latency,"            'per_chain_e2e_latency': {},"
model/streaming_processing/__init__.py,approach_collector.py,46,__init__,"    def __init__(self, delta: float = 0.01, K: int = 25, **kwargs):"
output.pdf,approach_collector.py,61,output.pdf,"        self.path = {""stat"": './output.txt', ""motiv3"": './output.pdf'}"
output.txt,approach_collector.py,61,output.txt,"        self.path = {""stat"": './output.txt', ""motiv3"": './output.pdf'}"
ref_tdigest.py,approach_collector.py,12,ref_tdigest.py,from ref_tdigest import TDigestStreamingHistogram # Assuming ref_tdigest.py is in the same directory
sched/__init__.py,approach_collector.py,46,__init__,"    def __init__(self, delta: float = 0.01, K: int = 25, **kwargs):"
task/__init__.py,approach_collector.py,46,__init__,"    def __init__(self, delta: float = 0.01, K: int = 25, **kwargs):"
test_approach_collector.py,approach_collector.py,2714,test_approach_collector,    from test_approach_collector import run_all_tests
__init__.py,approach_def.py,102,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
analyze/__init__.py,approach_def.py,102,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
analyze/pattern.py,approach_def.py,355,pattern,        self._original_mapped_pattern = set(mapped_node) if mapped_node is not None else set()
approach_Eq.py,approach_def.py,17,approach_Eq,from approach_Eq import (
approach_collector.py,approach_def.py,4,approach_collector,    from approach_collector import StatisticsCollector
doc/setting.md,approach_def.py,758,setting,        # artificial setting for testing not for modeling
doc/spec/stat/collector.md,approach_def.py,4,collector,    from approach_collector import StatisticsCollector
example/bm4.py,approach_def.py,9,example.bm4,# from example.bm4 import swt_lat
mapper/__init__.py,approach_def.py,102,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
model/__init__.py,approach_def.py,102,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
model/streaming_processing/__init__.py,approach_def.py,102,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
optimizer/scheduler_base.py,approach_def.py,186,scheduler_base,        - 随机化策略参考 scheduler_base 的参数化思路：对 src 使用截断近似的正态扰动（以原 exp_comp_t 为均值），
output.pdf,approach_def.py,45,output,def set_verbose_output(verbose: bool):
output.txt,approach_def.py,45,output,def set_verbose_output(verbose: bool):
requirement.txt,approach_def.py,19,requirement,"    estimate_resource_requirement, "
sched/__init__.py,approach_def.py,102,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
stats_collector.json,approach_def.py,345,stats_collector,        stats_collector:StatisticsCollector=None
task/__init__.py,approach_def.py,102,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
utils.py,approach_def.py,12,utils,from utils import elim_nume_error
approach_Eq.py,approach_initiator.py,5,approach_Eq,from approach_Eq import (
approach_collector.py,approach_initiator.py,16,approach_collector,from approach_collector import StatisticsCollector
approach_def.py,approach_initiator.py,8,approach_def,from approach_def import (
approach_sched.py,approach_initiator.py,15,approach_sched,"from approach_sched import acc_p_factory, PartitionConfig"
doc/sparse_list.md,approach_initiator.py,67,sparse_list,"        for cfg_slot_s, next_cfg, cfg_slot_num in getattr(_bin, ""sparse_list"", []):"
doc/spec/stat/collector.md,approach_initiator.py,16,collector,from approach_collector import StatisticsCollector
global_var.py,approach_initiator.py,3,global_var,from global_var import FLOPS_PER_CORE
sched/__init__.py,approach_initiator.py,15,sched,"from approach_sched import acc_p_factory, PartitionConfig"
sched/scheduling_table.py,approach_initiator.py,29,scheduling_table,        for rsc_agent in _bin.scheduling_table:
stats_collector.json,approach_initiator.py,180,stats_collector,    stats_collector = StatisticsCollector(**stat_param)
task/task_cfg.py,approach_initiator.py,105,task_cfg,    from task.task_cfg import load_json_graph_utils
utils.py,approach_initiator.py,1,utils,from utils import elim_nume_error
__init__.py,approach_sched.py,255,__init__,    def __init__(
analyze/__init__.py,approach_sched.py,255,__init__,    def __init__(
approach_Eq.py,approach_sched.py,14,approach_Eq,from approach_Eq import (
approach_collector.py,approach_sched.py,4,approach_collector,    from approach_collector import StatisticsCollector
approach_def.py,approach_sched.py,23,approach_def,"from approach_def import Acc_p, print_if_verbose"
doc/spec/stat/collector.md,approach_sched.py,4,collector,    from approach_collector import StatisticsCollector
example/bm4.py,approach_sched.py,7,example.bm4,# from example.bm4 import swt_lat
mapper/__init__.py,approach_sched.py,255,__init__,    def __init__(
model/__init__.py,approach_sched.py,255,__init__,    def __init__(
model/streaming_processing/__init__.py,approach_sched.py,255,__init__,    def __init__(
requirement.txt,approach_sched.py,16,requirement,"    estimate_resource_requirement, "
sched/__init__.py,approach_sched.py,255,__init__,    def __init__(
stats_collector.json,approach_sched.py,272,stats_collector,"    stats_collector:StatisticsCollector=None,"
task/__init__.py,approach_sched.py,255,__init__,    def __init__(
utils.py,approach_sched.py,9,utils,"from utils import core_distr, elim_nume_error"
approach_initiator.py,approach_setup.py,9,approach_initiator,from approach_initiator import instantiate_mygraph_from_json
global_var.py,approach_setup.py,8,global_var,from global_var import *
model/message/data_pipe.py,approach_setup.py,40,data_pipe,"            task_spec, rsc_list, msg_dispatcher, a_data_pipe, w_data_pipe, \"
model/message/msg_dispatcher.py,approach_setup.py,40,msg_dispatcher,"            task_spec, rsc_list, msg_dispatcher, a_data_pipe, w_data_pipe, \"
paths.py,approach_setup.py,3,paths,"from sim_main import (build_paths_and_ctx, build_workload_and_criticality,"
sched/__init__.py,approach_setup.py,5,sched,"                     create_scheduler_elements_with_config,"
sim_main.py,approach_setup.py,103,sim_main.py,"    # call api from sim_main.py, "
task/task_cfg.py,approach_setup.py,2,task_cfg,from task.task_cfg import export_json_graph_utils
utils.py,approach_setup.py,2,utils,from task.task_cfg import export_json_graph_utils
approach_Eq.py,approach_sim.py,11,approach_Eq,"from approach_Eq import trasfer_realloc_as_task, time_eq, time_gt, time_gtq, time_lt, time_ltq, time_add, time_sub"
approach_collector.py,approach_sim.py,5,approach_collector,    from approach_collector import StatisticsCollector
approach_def.py,approach_sim.py,4,approach_def,    from approach_def import BaseProcessor
approach_initiator.py,approach_sim.py,12,approach_initiator,"from approach_initiator import instantiate_processors, instantiate_mygraph_from_json, get_partition_info"
approach_sched.py,approach_sim.py,9,approach_sched,from approach_sched import PartitionConfig
doc/sparse_list.md,approach_sim.py,313,sparse_list,        # 1. bin_list (from the sparse_list of each bin)
doc/spec/stat/collector.md,approach_sim.py,5,collector,    from approach_collector import StatisticsCollector
example/bm4.py,approach_sim.py,185,example.bm4,        from example.bm4 import *
global_var.py,approach_sim.py,10,global_var,"from global_var import elim_nume_error, BW_DRAM, GLB_BUFFER_SIZE_PER_CORE"
output.pdf,approach_sim.py,8,output,"from approach_def import Acc_p, Sen_p, MyGraph, GlobalEvent_t, set_verbose_output, print_if_verbose"
output.txt,approach_sim.py,8,output,"from approach_def import Acc_p, Sen_p, MyGraph, GlobalEvent_t, set_verbose_output, print_if_verbose"
sched/__init__.py,approach_sim.py,9,sched,from approach_sched import PartitionConfig
stats_collector.json,approach_sim.py,383,stats_collector.json,        collector_path = './stats_collector.json'
utils.py,approach_sim.py,14,utils,from utils import load_pickle
__init__.py,approach_util33.py,9,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
analyze/__init__.py,approach_util33.py,9,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
example/bm4.py,approach_util33.py,3,example.bm4,from example.bm4 import swt_lat
mapper/__init__.py,approach_util33.py,9,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
model/__init__.py,approach_util33.py,9,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
model/streaming_processing/__init__.py,approach_util33.py,9,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
requirement.txt,approach_util33.py,246,requirement,        # calculate min_rsc requirement
sched/__init__.py,approach_util33.py,9,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
task/__init__.py,approach_util33.py,9,__init__,"    def __init__(self, srcs, ops, sinks, task_attr, src_attr, sink_attr=None):"
utils.py,approach_util33.py,6,utils,from utils import core_distr
CLAUDE.md,claude_talk/ala_coding.md,13,CLAUDE.md,  检查 CLAUDE.md 删除的内容（上面的修改历史我存在了 @doc/dev/claude_revise.md  ），是否可以在文档索引的index
claude_talk/auto-abla.md,claude_talk/ala_coding.md,19,claude_talk/auto-abla.md,根据 @claude_talk/auto-abla.md，依次开始，[理解流程步骤]，[生成自动化流程]，[开始自动化调试]，完成，计划，端到端调试的流程，直到完全成功。
debug_case1/case1/case1_summary.json,claude_talk/ala_coding.md,123,case1_summary.json,数据：/home/zhangchg/git_repo/scheduler/abla_fixcore_test/case1/case1_summary.json
doc/dev/claude_revise.md,claude_talk/ala_coding.md,13,doc/dev/claude_revise.md,  检查 CLAUDE.md 删除的内容（上面的修改历史我存在了 @doc/dev/claude_revise.md  ），是否可以在文档索引的index
doc/spec/abla1_describe.md,claude_talk/ala_coding.md,93,doc/spec/abla1_describe.md,图例描述，参考 /home/zhangchg/git_repo/scheduler/doc/spec/abla1_describe.md
doc/spec/abla2-3_describe.md,claude_talk/ala_coding.md,94,doc/spec/abla2-3_describe.md,/home/zhangchg/git_repo/scheduler/doc/spec/abla2-3_describe.md
doc/spec/key_COT.md,claude_talk/ala_coding.md,8,doc/spec/key_COT,  - 项目的论文思路见 @doc/spec/key_COT.py
sched/__init__.py,claude_talk/ala_coding.md,9,sched,  - 技术思路见：scheduler_paper/main.tex
analyze/__init__.py,claude_talk/auto-abla.md,29,analyze,"  * 检查图片，可以使用 图片理解 mcp (zai-mcp-server:analyze_image,analyze_data_visualization)"
doc/spec/key_COT.md,claude_talk/auto-abla.md,28,key_COT,  * 检查绘图函数和图例，是否和 key_COT 需求对齐
